REPORT_DISTRICT,REPORT_DISTNAME,REPORT_CHARTER_STATUS,BLANK_COLUMN,DISTRICT,SERVICE,SERVICEX,CTE_STUDENTS,CTE_HOURS,CTE_AVG,ALL_STUDENTS,ALL_HOURS,ALL_AVG
,,,,108906,03500100,ART I (ART 1),32,99,3.1,119,366,3.1
,,,,108906,03500600,"ART II, PAINTING I",-999,-999,3.0,-999,15,-999.0
,,,,108906,03500700,"ART II, PRINTMAKING I",,0,,-999,-999,3.0
,,,,108906,03501000,"ART II, SCULPTURE I",-999,-999,3.0,-999,-999,3.0
,,,,108906,03501200,"ART II, PHOTOGRAPHY I",,0,,-999,-999,3.0
,,,,108906,03580200,COMPUTER SCIENCE I,27,81,3.0,102,312,3.1
,,,,108906,03580300,COMPUTER SCIENCE II (TACS2),-999,-999,3.0,-999,18,-999.0
,,,,108906,03580500,DIGITAL ART AND ANIMATION,-999,18,-999.0,-999,24,-999.0
,,,,108906,03980100,LANG O/T ENGLISH I - ASL,-999,12,-999.0,-999,24,-999.0
,,,,108906,03980300,LANG O/T ENGLISH III - ASL,16,90,5.6,18,102,5.7
,,,,108906,13005700,ADV ELECTRICAL TECHNOLOGY,-999,16,-999.0,-999,24,-999.0
,,,,108906,13008900,ADV GRAPHIC DESIGN & ILLUST,16,100,6.3,16,100,6.3
,,,,108906,13009000,PRACTICUM GRAPH DESGN & ILLUST,-999,28,-999.0,-999,28,-999.0
,,,,108906,13011200,"PRINC OF BUSIN, MARK, & FINAN",12,36,3.0,15,45,3.0
,,,,108906,13011400,BUSIN INFO MGT I,-999,-999,3.0,-999,-999,3.0
,,,,108906,13011500,BUSIN INFO MGT II,325,"2,439",7.5,325,"2,439",7.5
,,,,108906,13011800,GLOBAL BUSINESS,42,126,3.0,42,126,3.0
,,,,108906,13012100,BUSINESS MANAGEMENT,178,976,5.5,178,976,5.5
,,,,108906,13012210,PRACTICUM BUSINESS MGT II,-999,-999,3.0,-999,-999,3.0
,,,,108906,13014500,PRACTICUM ED & TRAINING,,0,,-999,18,-999.0
,,,,108906,13016600,ACCOUNTING I,64,319,5.0,68,335,4.9
,,,,108906,13018400,POLITICAL SCIENCE II,-999,-999,3.0,-999,12,-999.0
,,,,108906,13018700,PLANNING & GOVERNANCE,-999,18,-999.0,15,45,3.0
,,,,108906,13020300,MEDICAL TERMINOLOGY,97,291,3.0,97,291,3.0
,,,,108906,13020400,HEALTH SCIENCE,-999,-999,3.0,-999,-999,3.0
,,,,108906,13020600,ANATOMY & PHYSIOLOGY,-999,16,-999.0,18,84,4.7
,,,,108906,13020700,MEDICAL MICROBIOLOGY,,0,,-999,-999,4.0
,,,,108906,13023000,FOOD SCIENCE,116,663,5.7,116,663,5.7
,,,,108906,13024200,PRINCIPLES OF HUMAN SVCS,-999,-999,3.0,-999,12,-999.0
,,,,108906,13024400,INTERPERSONAL STUDIES,-999,-999,3.0,-999,-999,3.0
,,,,108906,13024500,LIFETIME NUTRIT & WELLNSS,-999,12,-999.0,-999,36,-999.0
,,,,108906,13024700,CHILD DEVELOPMENT,86,258,3.0,86,258,3.0
,,,,108906,13024800,CHILD GUIDANCE,19,57,3.0,19,57,3.0
,,,,108906,13024900,FAMILY & COMM SVCS,-999,-999,3.0,-999,-999,3.0
,,,,108906,13027400,TELECOMM & NETWORKING,44,324,7.4,44,324,7.4
,,,,108906,13027800,DIGITAL & INTERACTIVE MEDIA,111,802,7.2,111,802,7.2
,,,,108906,13029300,LAW ENFORCEMENT I,23,96,4.2,29,117,4.0
,,,,108906,13029400,LAW ENFORCEMENT II,-999,24,-999.0,11,33,3.0
,,,,108906,13029600,COURT SYS & PRACTICES,-999,15,-999.0,-999,21,-999.0
,,,,108906,13029700,CORRECTIONAL SERVICES,-999,-999,3.0,-999,-999,3.0
,,,,108906,13032300,WELDING,43,252,5.9,45,264,5.9
,,,,108906,13032400,ADVANCED WELDING,-999,36,-999.0,-999,36,-999.0
,,,,108906,13034400,ENTREPRENEURSHIP,88,265,3.0,88,265,3.0
,,,,108906,13034800,PRACTICUM MARKETING DYNAMICS,23,132,5.7,23,132,5.7
,,,,108906,13036600,ADV ENG DESIGN & PRESENTATION,-999,15,-999.0,11,33,3.0
,,,,108906,13036800,ELECTRONICS,,0,,-999,18,-999.0
,,,,108906,13037200,SCIENTIFIC RESEARCH & DESIGN,21,116,5.5,61,356,5.8
,,,,108906,13037210,SCIENTIFIC RESEARCH & DESGN II,-999,28,-999.0,16,68,4.3
,,,,108906,13037300,ENG DESIGN & PROB SOLVING,-999,16,-999.0,-999,30,-999.0
,,,,108906,13039600,AUTOMOTIVE TECHNOLOGY,49,380,7.8,49,380,7.8
,,,,108906,13039700,ADV AUTOMOTIVE TECHNOLOGY,11,79,7.2,11,79,7.2
,,,,108906,A3010200,AP BIOLOGY,124,940,7.6,129,976,7.6
,,,,108906,A3020000,AP ENVIRONMENTAL SCIENCE,31,124,4.0,32,128,4.0
,,,,108906,A3040000,AP CHEMISTRY,-999,-999,4.0,-999,-999,4.0
,,,,108906,A3100101,AP CALCULUS AB,35,184,5.3,43,232,5.4
,,,,108906,A3100102,AP CALCULUS BC,38,208,5.5,46,256,5.6
,,,,108906,A3100200,AP STATISTICS (APSTATS),21,84,4.0,24,96,4.0
,,,,108906,A3150200,AP MUSIC THEORY,13,75,5.8,15,87,5.8
,,,,108906,A3220100,AP ENGLISH LANGUAGE AND COMP,153,875,5.7,155,887,5.7
,,,,108906,A3220200,AP ENGLISH LITERATURE AND COMP,18,103,5.7,18,103,5.7
,,,,108906,A3340100,AP UNITED STATES HISTORY,31,183,5.9,31,183,5.9
,,,,108906,A3350100,AP PSYCHOLOGY,18,54,3.0,19,57,3.0
,,,,108906,A3440100,AP LANG OTH THAN ENG LV 4 SPAN,92,515,5.6,105,587,5.6
,,,,108906,A3440200,AP LANG OTH THAN ENG LV 5 SPAN,-999,45,-999.0,-999,45,-999.0
,,,,108906,I3010201,IB BIOLOGY STANDARD LEVEL,-999,24,-999.0,29,228,7.9
,,,,108906,I3040002,IB CHEMISTRY STANDARD LEVEL,,0,,-999,-999,4.0
,,,,108906,I3100200,IB MATHEMATICS STANDARD LEVEL,-999,32,-999.0,13,104,8.0
,,,,108906,I3100300,IB MATHEMATICS HIGHER LEVEL,-999,56,-999.0,10,80,8.0
,,,,108906,I3220300,IB ENGLISH III (IBENG 3),14,84,6.0,75,444,5.9
,,,,108906,N1303742,INTRO TO ENGIN DESIGN (PLTW),-999,-999,1.0,10,10,1.0
Total,,,,108906,,,"2,717","14,581",5.4,"3,655","18,457",5.0
,,,,108906,,,,,,,,
108907,MERCEDES ISD,TRADITIONAL ISD/CSD,,108907,03101100,PRECALCULUS (PRE CALC),75,440,5.9,95,552,5.8
,,,,108907,03102500,INDEP STUDY IN MATH (1ST TIME),-999,20,-999.0,-999,20,-999.0
,,,,108907,03102501,INDEP STUDY IN MATH (2ND TIME),-999,-999,4.0,-999,-999,4.0
,,,,108907,03155600,MUSIC STUDIES-MUSIC APPREC. I,-999,21,-999.0,-999,21,-999.0
,,,,108907,03220300,ENGLISH III (ENG 3),47,219,4.7,72,351,4.9
,,,,108907,03220400,ENGLISH IV (ENG 4),39,231,5.9,41,243,5.9
,,,,108907,03221500,LITERARY GENRES (LIT GENR),-999,-999,3.0,-999,-999,3.0
,,,,108907,03221600,HUMANITIES (FIRST TIME TAKEN),66,213,3.2,77,249,3.2
,,,,108907,03221610,HUMANITIES (SECOND TIME TAKEN),-999,-999,3.0,-999,-999,3.0
,,,,108907,03250100,"THEATRE I, THEATRE ARTS I",-999,-999,3.0,-999,-999,3.0
,,,,108907,03310300,ECONOMICS W/EMPH FREE ENTERPR,-999,-999,3.0,-999,-999,3.0
,,,,108907,03330100,UNITED STATES GOVERNMENT (GOVT,25,78,3.1,49,150,3.1
,,,,108907,03340100,US HISTORY STUDIES SINCE 1877,31,168,5.4,57,324,5.7
,,,,108907,03350100,PSYCHOLOGY (PSYCH),14,42,3.0,15,45,3.0
,,,,108907,03370100,SOCIOLOGY (SOC),87,261,3.0,103,309,3.0
,,,,108907,03380002,SPEC TOPIC IN SOC STUD (1ST),43,135,3.1,65,201,3.1
,,,,108907,03380021,SOCIAL STD ADV STDYS (2ND CRD),-999,-999,3.0,-999,-999,3.0
,,,,108907,03380022,SPEC TOPIC IN SOC STUD (2ND),-999,15,-999.0,-999,18,-999.0
,,,,108907,03380042,SPEC TOPICS IN SOC STUD (4TH),-999,-999,3.0,-999,-999,3.0
,,,,108907,03440300,LANG O/T ENGLISH III - SPANISH,60,180,3.0,94,282,3.0
,,,,108907,03500500,"ART II, DRAWING I",-999,-999,3.0,-999,-999,3.0
,,,,108907,03810200,ADVANCED HEALTH EDUCATION,-999,12,-999.0,-999,12,-999.0
,,,,108907,03980100,LANG O/T ENGLISH I - ASL,-999,-999,3.0,-999,-999,3.0
,,,,108907,13004600,ARCHITECTURAL DESIGN,-999,24,-999.0,-999,24,-999.0
,,,,108907,13009900,PROFESSIONAL COMMUNICATIONS,93,279,3.0,93,279,3.0
,,,,108907,13011200,"PRINC OF BUSIN, MARK, & FINAN",-999,21,-999.0,-999,21,-999.0
,,,,108907,13011400,BUSIN INFO MGT I,30,105,3.5,30,105,3.5
,,,,108907,13012200,PRACTICUM BUSINESS MGT,12,42,3.5,12,42,3.5
,,,,108907,13014200,PRINC OF ED & TRAINING,-999,15,-999.0,-999,15,-999.0
,,,,108907,13014300,HUMAN GROWTH & DEVELOP,10,30,3.0,10,30,3.0
,,,,108907,13014400,INSTR PRACT IN ED & TRAINING,-999,18,-999.0,-999,18,-999.0
,,,,108907,13016600,ACCOUNTING I,-999,-999,3.0,-999,-999,3.0
,,,,108907,13016700,ACCOUNTING II,-999,-999,3.0,-999,-999,3.0
,,,,108907,13018300,POLITICAL SCIENCE I,-999,-999,3.0,-999,-999,3.0
,,,,108907,13020300,MEDICAL TERMINOLOGY,-999,-999,6.0,-999,-999,6.0
,,,,108907,13020400,HEALTH SCIENCE,-999,-999,3.0,-999,-999,3.0
,,,,108907,13020500,PRACTICUM HEALTH SCIENCE,-999,35,-999.0,-999,35,-999.0
,,,,108907,13020600,ANATOMY & PHYSIOLOGY,-999,36,-999.0,-999,36,-999.0
,,,,108907,13020700,MEDICAL MICROBIOLOGY,10,40,4.0,10,40,4.0
,,,,108907,13020900,WORLD HEALTH RESEARCH,-999,12,-999.0,-999,12,-999.0
,,,,108907,13024400,INTERPERSONAL STUDIES,-999,18,-999.0,-999,18,-999.0
,,,,108907,13024700,CHILD DEVELOPMENT,-999,18,-999.0,-999,18,-999.0
,,,,108907,13027300,COMPUTER MAINTENANCE,-999,-999,3.0,-999,-999,3.0
,,,,108907,13027400,TELECOMM & NETWORKING,-999,-999,3.0,-999,-999,3.0
,,,,108907,13027500,COMPUTER TECHNICIAN,-999,-999,3.0,-999,-999,3.0
,,,,108907,13027600,COMPUTER PROGRAMMING,-999,-999,3.0,-999,-999,3.0
,,,,108907,13027700,ADV COMPUTER PROGRAMMING,-999,-999,3.0,-999,-999,3.0
,,,,108907,13029200,"PRINC LAW, PUB SAFE,CORRT &SEC",-999,15,-999.0,-999,15,-999.0
,,,,108907,13029300,LAW ENFORCEMENT I,-999,18,-999.0,-999,18,-999.0
,,,,108907,13029400,LAW ENFORCEMENT II,-999,-999,4.5,-999,-999,4.5
,,,,108907,13029500,FORENSIC SCIENCE,-999,20,-999.0,-999,20,-999.0
,,,,108907,13029600,COURT SYS & PRACTICES,-999,24,-999.0,-999,24,-999.0
,,,,108907,13029700,CORRECTIONAL SERVICES,-999,21,-999.0,-999,21,-999.0
,,,,108907,13036500,ENG DESIGN & PRESENTATION,-999,36,-999.0,-999,36,-999.0
,,,,108907,13036700,ENGINEERING MATHEMATICS,-999,-999,6.0,-999,-999,6.0
,,,,108907,13036800,ELECTRONICS,-999,-999,3.0,-999,-999,3.0
,,,,108907,13037200,SCIENTIFIC RESEARCH & DESIGN,20,88,4.4,20,88,4.4
,,,,108907,13037210,SCIENTIFIC RESEARCH & DESGN II,23,96,4.2,23,96,4.2
,,,,108907,13037220,SCIEN RESEARCH & DESIGN III,-999,12,-999.0,-999,12,-999.0
,,,,108907,13037500,PRINCIPLES OF ENGINEERING,-999,-999,4.0,-999,-999,4.0
,,,,108907,A3220100,AP ENGLISH LANGUAGE AND COMP,25,150,6.0,29,174,6.0
,,,,108907,A3220200,AP ENGLISH LITERATURE AND COMP,26,156,6.0,27,162,6.0
,,,,108907,A3340100,AP UNITED STATES HISTORY,20,111,5.6,24,135,5.6
Total,,,,108907,,,900,"3,580",4.0,"1,092","4,379",4.0
,,,,108907,,,,,,,,
108908,MISSION CISD,TRADITIONAL ISD/CSD,,108908,03010200,BIOLOGY (BIO),25,233,9.3,72,648,9.0
,,,,108908,03040000,CHEMISTRY (CHEM),-999,24,-999.0,14,100,7.1
,,,,108908,03040007,CHEMISTRY,-999,-999,4.0,-999,-999,4.0
,,,,108908,03050000,PHYSICS (PHYSICS),,0,,-999,-999,4.0
,,,,108908,03101100,PRECALCULUS (PRE CALC),122,"1,028",8.4,175,"1,444",8.3
,,,,108908,03102500,INDEP STUDY IN MATH (1ST TIME),-999,12,-999.0,-999,12,-999.0
,,,,108908,03220300,ENGLISH III (ENG 3),267,"2,223",8.3,282,"2,324",8.2
,,,,108908,03220400,ENGLISH IV (ENG 4),144,"1,398",9.7,180,"1,753",9.7
,,,,108908,03241400,COMMUNICATION APPLICATIONS,52,156,3.0,74,222,3.0
,,,,108908,03310300,ECONOMICS W/EMPH FREE ENTERPR,,0,,-999,-999,3.0
,,,,108908,03330100,UNITED STATES GOVERNMENT (GOVT,26,78,3.0,27,81,3.0
,,,,108908,03340100,US HISTORY STUDIES SINCE 1877,198,"1,480",7.5,203,"1,502",7.4
,,,,108908,03350100,PSYCHOLOGY (PSYCH),11,33,3.0,11,33,3.0
,,,,108908,03370100,SOCIOLOGY (SOC),13,39,3.0,28,84,3.0
,,,,108908,03380002,SPEC TOPIC IN SOC STUD (1ST),24,75,3.1,71,246,3.5
,,,,108908,03500100,ART I (ART 1),-999,-999,3.0,-999,-999,3.0
,,,,108908,03500300,ART III,-999,-999,3.0,-999,-999,3.0
,,,,108908,03501300,"ART III, DRAWING II",-999,27,-999.0,14,42,3.0
,,,,108908,03580140,FUNDAMENTALS OF COMP SCIENCE,37,111,3.0,71,213,3.0
,,,,108908,13002300,AG FAC DESGN & FABR,34,170,5.0,34,170,5.0
,,,,108908,13002500,"PRACTICUM IN AG,FOOD & NAT RES",27,220,8.1,27,220,8.1
,,,,108908,13004700,ADV ARCHITECTURAL DESIGN,-999,70,-999.0,-999,70,-999.0
,,,,108908,13008300,ANIMATION,18,140,7.8,18,140,7.8
,,,,108908,13008400,ADVANCED ANIMATION,10,90,9.0,10,90,9.0
,,,,108908,13008900,ADV GRAPHIC DESIGN & ILLUST,27,265,9.8,27,265,9.8
,,,,108908,13011500,BUSIN INFO MGT II,158,"1,224",7.7,158,"1,224",7.7
,,,,108908,13012100,BUSINESS MANAGEMENT,18,115,6.4,28,165,5.9
,,,,108908,13016300,BANKING & FINANC SVCS,12,107,8.9,12,107,8.9
,,,,108908,13016600,ACCOUNTING I,27,250,9.3,27,250,9.3
,,,,108908,13020400,HEALTH SCIENCE,-999,30,-999.0,-999,30,-999.0
,,,,108908,13020500,PRACTICUM HEALTH SCIENCE,52,405,7.8,52,405,7.8
,,,,108908,13020510,PRACTICUM HEALTH SCIENCE II,17,165,9.7,17,165,9.7
,,,,108908,13025000,PRACTICUM HUMAN SVCS,-999,90,-999.0,-999,90,-999.0
,,,,108908,13027300,COMPUTER MAINTENANCE,-999,10,-999.0,-999,10,-999.0
,,,,108908,13027800,DIGITAL & INTERACTIVE MEDIA,78,640,8.2,78,640,8.2
,,,,108908,13029200,"PRINC LAW, PUB SAFE,CORRT &SEC",41,123,3.0,48,147,3.1
,,,,108908,13029300,LAW ENFORCEMENT I,-999,-999,3.0,-999,-999,3.0
,,,,108908,13029600,COURT SYS & PRACTICES,-999,-999,6.0,-999,-999,4.5
,,,,108908,13032600,ADV PRECISION METAL MANUF,11,110,10.0,11,110,10.0
,,,,108908,13032700,FLEXIBLE MANUFACTURING,10,90,9.0,10,90,9.0
,,,,108908,13034700,MARKETING DYNAMICS,22,169,7.7,22,169,7.7
,,,,108908,13036500,ENG DESIGN & PRESENTATION,-999,-999,3.0,-999,-999,3.0
,,,,108908,13037200,SCIENTIFIC RESEARCH & DESIGN,-999,12,-999.0,-999,12,-999.0
,,,,108908,13037210,SCIENTIFIC RESEARCH & DESGN II,42,410,9.8,42,410,9.8
,,,,108908,13037500,PRINCIPLES OF ENGINEERING,,0,,-999,-999,6.0
,,,,108908,13039200,"PRINC OF TRANS, DISTR & LOGIST",-999,40,-999.0,-999,40,-999.0
,,,,108908,13039300,"ENERGY, PWR, & TRANS SYS",19,19,1.0,19,19,1.0
,,,,108908,13039600,AUTOMOTIVE TECHNOLOGY,-999,32,-999.0,-999,32,-999.0
,,,,108908,13039700,ADV AUTOMOTIVE TECHNOLOGY,-999,32,-999.0,-999,32,-999.0
,,,,108908,13039900,ADV COLLIS REPAIR & REFINISH,10,74,7.4,10,74,7.4
,,,,108908,A3150200,AP MUSIC THEORY,21,63,3.0,47,144,3.1
,,,,108908,N1120027,ORGANIC CHEMISTRY (ORGNCHEM),-999,-999,4.0,-999,-999,4.0
Total,,,,108908,,,"1,640","12,111",7.4,"1,980","14,076",7.1
,,,,108908,,,,,,,,
108909,PHARR-SAN JUAN-ALAMO ISD,TRADITIONAL ISD/CSD,,108909,03040000,CHEMISTRY (CHEM),-999,20,-999.0,-999,20,-999.0
,,,,108909,03050000,PHYSICS (PHYSICS),-999,-999,4.0,-999,-999,4.0
,,,,108909,03100600,ALGEBRA II (ALG2),244,"1,364",5.6,253,"1,404",5.5
,,,,108909,03101100,PRECALCULUS (PRE CALC),404,"2,246",5.6,425,"2,388",5.6
,,,,108909,03155600,MUSIC STUDIES-MUSIC APPREC. I,273,819,3.0,285,855,3.0
,,,,108909,03220300,ENGLISH III (ENG 3),39,174,4.5,39,174,4.5
,,,,108909,03220400,ENGLISH IV (ENG 4),32,96,3.0,36,108,3.0
,,,,108909,03250100,"THEATRE I, THEATRE ARTS I",20,66,3.3,22,72,3.3
,,,,108909,03310300,ECONOMICS W/EMPH FREE ENTERPR,66,198,3.0,71,213,3.0
,,,,108909,03330100,UNITED STATES GOVERNMENT (GOVT,137,411,3.0,148,444,3.0
,,,,108909,03340100,US HISTORY STUDIES SINCE 1877,-999,21,-999.0,-999,21,-999.0
,,,,108909,03370100,SOCIOLOGY (SOC),204,615,3.0,218,657,3.0
,,,,108909,03440300,LANG O/T ENGLISH III - SPANISH,315,"1,668",5.3,348,"1,842",5.3
,,,,108909,03440330,SPANISH FOR SPAN SPEAKERS LVL3,437,"2,397",5.5,479,"2,613",5.5
,,,,108909,03440440,SPANISH FOR SPAN SPEAKERS LVL4,-999,-999,3.0,-999,-999,3.0
,,,,108909,03500110,ART I - ART APPRECIATION,194,582,3.0,202,606,3.0
,,,,108909,03580200,COMPUTER SCIENCE I,199,597,3.0,217,654,3.0
,,,,108909,03580820,WEB DESIGN,-999,36,-999.0,-999,42,-999.0
,,,,108909,13000700,ADVANCED ANIMAL SCIENCE,25,75,3.0,25,75,3.0
,,,,108909,13005700,ADV ELECTRICAL TECHNOLOGY,-999,-999,6.0,-999,-999,6.0
,,,,108909,13009900,PROFESSIONAL COMMUNICATIONS,573,"1,734",3.0,573,"1,734",3.0
,,,,108909,13011300,TOUCH SYS DATA ENTRY,174,696,4.0,174,696,4.0
,,,,108909,13011400,BUSIN INFO MGT I,324,"1,939",6.0,324,"1,939",6.0
,,,,108909,13011500,BUSIN INFO MGT II,156,"1,044",6.7,157,"1,048",6.7
,,,,108909,13011700,BUSINESS LAW,10,30,3.0,10,30,3.0
,,,,108909,13011800,GLOBAL BUSINESS,-999,32,-999.0,-999,36,-999.0
,,,,108909,13011900,HUMAN RESOURCES MGT,55,171,3.1,55,171,3.1
,,,,108909,13012200,PRACTICUM BUSINESS MGT,-999,24,-999.0,-999,24,-999.0
,,,,108909,13014400,INSTR PRACT IN ED & TRAINING,75,225,3.0,75,225,3.0
,,,,108909,13014500,PRACTICUM ED & TRAINING,10,30,3.0,10,30,3.0
,,,,108909,13016600,ACCOUNTING I,51,273,5.4,51,273,5.4
,,,,108909,13016700,ACCOUNTING II,-999,42,-999.0,-999,42,-999.0
,,,,108909,13016900,STAT & RISK MGT,-999,48,-999.0,-999,48,-999.0
,,,,108909,13020300,MEDICAL TERMINOLOGY,171,513,3.0,171,513,3.0
,,,,108909,13020400,HEALTH SCIENCE,-999,15,-999.0,-999,15,-999.0
,,,,108909,13020510,PRACTICUM HEALTH SCIENCE II,16,171,10.7,16,171,10.7
,,,,108909,13020600,ANATOMY & PHYSIOLOGY,19,80,4.2,20,88,4.4
,,,,108909,13027200,PRINCIPLES OF INFO TECH,226,696,3.1,226,696,3.1
,,,,108909,13027300,COMPUTER MAINTENANCE,40,268,6.7,40,268,6.7
,,,,108909,13027400,TELECOMM & NETWORKING,32,190,5.9,32,190,5.9
,,,,108909,13027500,COMPUTER TECHNICIAN,16,124,7.8,16,124,7.8
,,,,108909,13027800,DIGITAL & INTERACTIVE MEDIA,156,828,5.3,156,828,5.3
,,,,108909,13027900,WEB TECHNOLOGIES,51,204,4.0,51,204,4.0
,,,,108909,13029300,LAW ENFORCEMENT I,98,348,3.6,98,348,3.6
,,,,108909,13029400,LAW ENFORCEMENT II,97,378,3.9,97,378,3.9
,,,,108909,13029600,COURT SYS & PRACTICES,46,138,3.0,46,138,3.0
,,,,108909,13029700,CORRECTIONAL SERVICES,28,84,3.0,28,84,3.0
,,,,108909,13032200,PRINCIPLES OF MANUFACTURING,26,78,3.0,26,78,3.0
,,,,108909,13032300,WELDING,59,279,4.7,59,279,4.7
,,,,108909,13032400,ADVANCED WELDING,10,120,12.0,10,120,12.0
,,,,108909,13032600,ADV PRECISION METAL MANUF,28,84,3.0,28,84,3.0
,,,,108909,13032700,FLEXIBLE MANUFACTURING,23,69,3.0,23,69,3.0
,,,,108909,13032800,ADV FLEXIBLE MANUFACTURING,-999,27,-999.0,-999,27,-999.0
,,,,108909,13034400,ENTREPRENEURSHIP,21,102,4.9,21,102,4.9
,,,,108909,13034700,MARKETING DYNAMICS,36,171,4.8,36,171,4.8
,,,,108909,13034800,PRACTICUM MARKETING DYNAMICS,132,642,4.9,132,642,4.9
,,,,108909,13036500,ENG DESIGN & PRESENTATION,14,63,4.5,14,63,4.5
,,,,108909,13037000,ROBOTICS AND AUTOMATION,13,60,4.6,13,60,4.6
,,,,108909,13039600,AUTOMOTIVE TECHNOLOGY,-999,35,-999.0,-999,35,-999.0
,,,,108909,13039700,ADV AUTOMOTIVE TECHNOLOGY,-999,20,-999.0,-999,20,-999.0
,,,,108909,A3010200,AP BIOLOGY,314,"2,272",7.2,358,"2,604",7.3
,,,,108909,A3040000,AP CHEMISTRY,10,48,4.8,12,60,5.0
,,,,108909,A3050002,AP PHYSICS C,-999,48,-999.0,10,80,8.0
,,,,108909,A3050003,AP PHYSICS 1,26,184,7.1,29,204,7.0
,,,,108909,A3100101,AP CALCULUS AB,118,702,5.9,130,786,6.0
,,,,108909,A3100102,AP CALCULUS BC,-999,72,-999.0,11,84,7.6
,,,,108909,A3100200,AP STATISTICS (APSTATS),19,148,7.8,26,196,7.5
,,,,108909,A3220100,AP ENGLISH LANGUAGE AND COMP,579,"3,135",5.4,617,"3,363",5.5
,,,,108909,A3220200,AP ENGLISH LITERATURE AND COMP,328,"1,718",5.2,356,"1,847",5.2
,,,,108909,A3310100,AP MICROECONOMICS,160,480,3.0,169,507,3.0
,,,,108909,A3310200,AP MACROECONOMICS,72,216,3.0,72,216,3.0
,,,,108909,A3330100,AP U.S. GOVERNMENT & POLITICS,210,630,3.0,220,660,3.0
,,,,108909,A3340100,AP UNITED STATES HISTORY,601,"3,255",5.4,638,"3,465",5.4
,,,,108909,A3440100,AP LANG OTH THAN ENG LV 4 SPAN,89,468,5.3,93,492,5.3
,,,,108909,A3440200,AP LANG OTH THAN ENG LV 5 SPAN,20,60,3.0,22,66,3.0
,,,,108909,N1110018,MULTIVARIABLE CALCULUS,14,56,4.0,19,76,4.0
,,,,108909,N1302801,DATABASE FUNDAMENTAL (ORACLE),29,87,3.0,29,87,3.0
,,,,108909,N1302803,INTERNETWORKING TECH I (CISCO),-999,16,-999.0,-999,16,-999.0
Total,,,,108909,,,"8,054","37,068",4.6,"8,444","39,101",4.6
,,,,108909,,,,,,,,
108910,PROGRESO ISD,TRADITIONAL ISD/CSD,,108910,03020000,ENVIRONMENTAL SYSTEMS-ENVIRSYS,18,72,4.0,34,136,4.0
,,,,108910,03100600,ALGEBRA II (ALG2),16,64,4.0,33,132,4.0
,,,,108910,03101100,PRECALCULUS (PRE CALC),-999,-999,4.0,-999,12,-999.0
,,,,108910,03155600,MUSIC STUDIES-MUSIC APPREC. I,-999,18,-999.0,19,57,3.0
,,,,108910,03241400,COMMUNICATION APPLICATIONS,,0,,-999,-999,3.0
,,,,108910,03330100,UNITED STATES GOVERNMENT (GOVT,19,57,3.0,26,78,3.0
,,,,108910,03340100,US HISTORY STUDIES SINCE 1877,20,93,4.7,33,162,4.9
,,,,108910,03380001,SOCIAL STD ADV STDYS (1ST CRD),,0,,-999,-999,3.0
,,,,108910,03380021,SOCIAL STD ADV STDYS (2ND CRD),-999,-999,3.0,-999,-999,3.0
,,,,108910,03440100,LANG O/T ENGLISH I - SPANISH,28,84,3.0,44,132,3.0
,,,,108910,03440200,LANG O/T ENGLISH II - SPANISH,44,132,3.0,70,210,3.0
,,,,108910,03440300,LANG O/T ENGLISH III - SPANISH,13,39,3.0,18,54,3.0
,,,,108910,03580200,COMPUTER SCIENCE I,24,72,3.0,33,99,3.0
,,,,108910,13011500,BUSIN INFO MGT II,-999,20,-999.0,-999,24,-999.0
,,,,108910,13020300,MEDICAL TERMINOLOGY,30,90,3.0,30,90,3.0
,,,,108910,13020600,ANATOMY & PHYSIOLOGY,20,152,7.6,20,152,7.6
,,,,108910,13030000,FIREFIGHTER II,-999,-999,3.0,-999,-999,3.0
,,,,108910,13032500,PRECISION METAL MANUFACTURING,-999,15,-999.0,-999,27,-999.0
,,,,108910,13032600,ADV PRECISION METAL MANUF,-999,15,-999.0,-999,27,-999.0
,,,,108910,13032900,MANUFACTURING ENGINEERING,-999,-999,3.0,-999,-999,3.0
Total,,,,108910,,,257,936,3.6,393,"1,410",3.6
,,,,108910,,,,,,,,
108911,SHARYLAND ISD,TRADITIONAL ISD/CSD,,108911,03010200,BIOLOGY (BIO),27,216,8.0,29,232,8.0
,,,,108911,03040000,CHEMISTRY (CHEM),-999,16,-999.0,-999,32,-999.0
,,,,108911,03101100,PRECALCULUS (PRE CALC),249,"1,988",8.0,262,"2,092",8.0
,,,,108911,03220300,ENGLISH III (ENG 3),158,"1,755",11.1,164,"1,827",11.1
,,,,108911,03220400,ENGLISH IV (ENG 4),58,348,6.0,60,360,6.0
,,,,108911,03251000,"THEATRE IV, THEATRE PROD IV",-999,54,-999.0,11,66,6.0
,,,,108911,03310300,ECONOMICS W/EMPH FREE ENTERPR,142,426,3.0,150,450,3.0
,,,,108911,03330100,UNITED STATES GOVERNMENT (GOVT,140,456,3.3,147,477,3.2
,,,,108911,03340100,US HISTORY STUDIES SINCE 1877,158,"1,755",11.1,164,"1,827",11.1
,,,,108911,03350100,PSYCHOLOGY (PSYCH),85,255,3.0,85,255,3.0
,,,,108911,03440200,LANG O/T ENGLISH II - SPANISH,20,120,6.0,26,156,6.0
