REPORT_DISTRICT,REPORT_DISTNAME,REPORT_CHARTER_STATUS,BLANK_COLUMN,DISTRICT,SERVICE,SERVICEX,CTE_STUDENTS,CTE_HOURS,CTE_AVG,ALL_STUDENTS,ALL_HOURS,ALL_AVG
,,,,101921,,,,,,,,
101924,SHELDON ISD,TRADITIONAL ISD/CSD,,101924,03050000,PHYSICS (PHYSICS),,0,,-999,-999,4.0
,,,,101924,03101100,PRECALCULUS (PRE CALC),44,138,3.1,50,160,3.2
,,,,101924,03102500,INDEP STUDY IN MATH (1ST TIME),26,84,3.2,64,216,3.4
,,,,101924,03102501,INDEP STUDY IN MATH (2ND TIME),-999,-999,3.0,-999,-999,3.0
,,,,101924,03102502,INDEPEND STUDY MATH,,0,,-999,-999,4.0
,,,,101924,03102530,STATISTICS,-999,12,-999.0,12,36,3.0
,,,,101924,03155400,MUSIC STUDIES - MUSIC THEORY I,-999,18,-999.0,-999,18,-999.0
,,,,101924,03220400,ENGLISH IV (ENG 4),47,204,4.3,94,456,4.9
,,,,101924,03221600,HUMANITIES (FIRST TIME TAKEN),12,36,3.0,44,132,3.0
,,,,101924,03240900,PUBLIC SPEAKING I (PUBSPKG1),-999,-999,3.0,-999,21,-999.0
,,,,101924,03241000,PUBLIC SPEAKING II (PUBSPKG2),40,120,3.0,98,294,3.0
,,,,101924,03241400,COMMUNICATION APPLICATIONS,13,39,3.0,15,45,3.0
,,,,101924,03310300,ECONOMICS W/EMPH FREE ENTERPR,,0,,18,54,3.0
,,,,101924,03330100,UNITED STATES GOVERNMENT (GOVT,-999,21,-999.0,39,117,3.0
,,,,101924,03350100,PSYCHOLOGY (PSYCH),-999,24,-999.0,36,108,3.0
,,,,101924,03370100,SOCIOLOGY (SOC),31,93,3.0,68,204,3.0
,,,,101924,03380001,SOCIAL STD ADV STDYS (1ST TME),23,69,3.0,118,354,3.0
,,,,101924,03380002,SPEC TOPIC IN SOC STUD (1ST),14,42,3.0,18,54,3.0
,,,,101924,03380022,SPEC TOPIC IN SOC STUD (2ND),17,51,3.0,50,168,3.4
,,,,101924,03380032,SPEC TOPICS IN SOC STUD (3RD),13,39,3.0,44,135,3.1
,,,,101924,03380042,SPEC TOPICS IN SOC STUD (4TH),12,36,3.0,42,126,3.0
,,,,101924,13005600,ELECTRICAL TECHNOLOGY,-999,-999,5.0,-999,-999,5.0
,,,,101924,13005700,ADV ELECTRICAL TECHNOLOGY,-999,-999,5.0,-999,-999,5.0
,,,,101924,13011400,BUSIN INFO MGT I,24,72,3.0,116,348,3.0
,,,,101924,13020300,MEDICAL TERMINOLOGY,20,60,3.0,20,60,3.0
,,,,101924,13020400,HEALTH SCIENCE,24,132,5.5,25,135,5.4
,,,,101924,13020500,PRACTICUM HEALTH SCIENCE,-999,27,-999.0,-999,30,-999.0
,,,,101924,13020510,PRACTICUM HEALTH SCIENCE II,-999,80,-999.0,-999,80,-999.0
,,,,101924,13020600,ANATOMY & PHYSIOLOGY,,0,,-999,-999,3.0
,,,,101924,13020800,PATHOPHYSIOLOGY,20,60,3.0,20,60,3.0
,,,,101924,13025200,COSMETOLOGY I,19,185,9.7,22,200,9.1
,,,,101924,13025300,COSMETOLOGY II,13,125,9.6,13,125,9.6
,,,,101924,13029200,"PRINC LAW, PUB SAFE,CORRT &SEC",11,33,3.0,11,33,3.0
,,,,101924,13029300,LAW ENFORCEMENT I,12,66,5.5,12,66,5.5
,,,,101924,13029400,LAW ENFORCEMENT II,-999,54,-999.0,-999,54,-999.0
,,,,101924,13029500,FORENSIC SCIENCE,-999,18,-999.0,-999,18,-999.0
,,,,101924,13029700,CORRECTIONAL SERVICES,-999,18,-999.0,-999,18,-999.0
,,,,101924,13032300,WELDING,-999,45,-999.0,-999,70,-999.0
,,,,101924,13032400,ADVANCED WELDING,-999,50,-999.0,-999,50,-999.0
,,,,101924,13037200,SCIENTIFIC RESEARCH & DESIGN,-999,22,-999.0,29,161,5.6
,,,,101924,13037210,SCIENTIFIC RESEARCH & DESGN II,-999,-999,4.0,28,116,4.1
,,,,101924,13037220,SCIEN RESEARCH & DESIGN III,,0,,23,92,4.0
,,,,101924,13039300,"ENERGY, PWR, & TRANS SYS",-999,25,-999.0,-999,25,-999.0
,,,,101924,13039600,AUTOMOTIVE TECHNOLOGY,-999,60,-999.0,-999,60,-999.0
,,,,101924,13039700,ADV AUTOMOTIVE TECHNOLOGY,-999,20,-999.0,-999,20,-999.0
Total,,,,101924,,,523,"2,204",4.2,"1,206","4,552",3.8
,,,,101924,,,,,,,,
101925,HUFFMAN ISD,TRADITIONAL ISD/CSD,,101925,03102501,INDEP STUDY IN MATH (2ND TIME),21,63,3.0,35,105,3.0
,,,,101925,03220400,ENGLISH IV (ENG 4),26,105,4.0,42,198,4.7
,,,,101925,03241400,COMMUNICATION APPLICATIONS,43,129,3.0,49,147,3.0
,,,,101925,03330100,UNITED STATES GOVERNMENT (GOVT,-999,15,-999.0,15,45,3.0
,,,,101925,03340100,US HISTORY STUDIES SINCE 1877,28,156,5.6,31,174,5.6
,,,,101925,03350100,PSYCHOLOGY (PSYCH),-999,18,-999.0,-999,21,-999.0
,,,,101925,03500110,ART I - ART APPRECIATION,27,111,4.1,37,147,4.0
,,,,101925,03810200,ADVANCED HEALTH EDUCATION,41,123,3.0,44,132,3.0
,,,,101925,13025200,COSMETOLOGY I,-999,36,-999.0,-999,36,-999.0
,,,,101925,13025300,COSMETOLOGY II,-999,28,-999.0,-999,28,-999.0
,,,,101925,13037210,SCIENTIFIC RESEARCH & DESGN II,-999,48,-999.0,13,104,8.0
,,,,101925,N1290010,STUDENT LEADERSHIP,13,26,2.0,16,32,2.0
,,,,101925,N1290012,TEEN LEADERSHIP,33,66,2.0,35,70,2.0
Total,,,,101925,,,258,924,3.6,333,"1,239",3.7
,,,,101925,,,,,,,,
102902,MARSHALL ISD,TRADITIONAL ISD/CSD,,102902,03102500,INDEP STUDY IN MATH (1ST TIME),-999,-999,3.0,-999,-999,3.0
,,,,102902,03102530,STATISTICS,21,63,3.0,24,72,3.0
,,,,102902,03220400,ENGLISH IV (ENG 4),35,171,4.9,43,216,5.0
,,,,102902,03221600,HUMANITIES (FIRST TIME TAKEN),-999,-999,3.0,-999,-999,3.0
,,,,102902,03241400,COMMUNICATION APPLICATIONS,-999,12,-999.0,-999,21,-999.0
,,,,102902,03380002,SPEC TOPIC IN SOC STUD (1ST),12,36,3.0,17,51,3.0
,,,,102902,03380022,SPEC TOPIC IN SOC STUD (2ND),-999,27,-999.0,13,39,3.0
,,,,102902,13020300,MEDICAL TERMINOLOGY,-999,18,-999.0,-999,18,-999.0
Total,,,,102902,,,90,345,3.8,114,438,3.8
,,,,102902,,,,,,,,
102903,WASKOM ISD,TRADITIONAL ISD/CSD,,102903,03100600,ALGEBRA II (ALG2),15,45,3.0,15,45,3.0
,,,,102903,03102530,STATISTICS,20,60,3.0,20,60,3.0
,,,,102903,03330100,UNITED STATES GOVERNMENT (GOVT,-999,-999,3.0,-999,-999,3.0
,,,,102903,03500100,ART I (ART 1),-999,-999,3.0,-999,-999,3.0
Total,,,,102903,,,38,114,3.0,38,114,3.0
,,,,102903,,,,,,,,
102904,HALLSVILLE ISD,TRADITIONAL ISD/CSD,,102904,03102501,INDEP STUDY IN MATH (2ND TIME),10,30,3.0,11,33,3.0
,,,,102904,03102502,INDEPEND STUDY MATH,-999,27,-999.0,11,33,3.0
,,,,102904,03155600,MUSIC STUDIES-MUSIC APPREC. I,54,162,3.0,62,186,3.0
,,,,102904,03220400,ENGLISH IV (ENG 4),59,345,5.8,74,435,5.9
,,,,102904,03241400,COMMUNICATION APPLICATIONS,57,114,2.0,65,130,2.0
,,,,102904,03310300,ECONOMICS W/EMPH FREE ENTERPR,42,126,3.0,52,156,3.0
,,,,102904,03330100,UNITED STATES GOVERNMENT (GOVT,53,159,3.0,65,195,3.0
,,,,102904,03340100,US HISTORY STUDIES SINCE 1877,56,330,5.9,64,378,5.9
,,,,102904,03350100,PSYCHOLOGY (PSYCH),37,111,3.0,43,129,3.0
,,,,102904,03500110,ART I - ART APPRECIATION,-999,-999,2.0,-999,12,-999.0
,,,,102904,13011400,BUSIN INFO MGT I,,0,,-999,-999,3.0
,,,,102904,13020200,PRINCIPLES OF HEALTH SCIENCE,24,48,2.0,24,48,2.0
,,,,102904,13020300,MEDICAL TERMINOLOGY,25,75,3.0,25,75,3.0
,,,,102904,13022700,PRACITCUM CULINARY ARTS,-999,45,-999.0,-999,45,-999.0
,,,,102904,13022710,PRACITCUM CULINARY ARTS II,-999,24,-999.0,-999,24,-999.0
,,,,102904,13025200,COSMETOLOGY I,-999,40,-999.0,-999,40,-999.0
,,,,102904,13025300,COSMETOLOGY II,-999,-999,8.0,-999,-999,8.0
,,,,102904,13032300,WELDING,-999,-999,2.0,-999,-999,2.0
,,,,102904,13032400,ADVANCED WELDING,10,80,8.0,10,80,8.0
,,,,102904,13032900,MANUFACTURING ENGINEERING,-999,24,-999.0,-999,24,-999.0
,,,,102904,13033000,PRACTICUM MANUFACTURING,-999,12,-999.0,-999,12,-999.0
,,,,102904,13039700,ADV AUTOMOTIVE TECHNOLOGY,13,75,5.8,13,75,5.8
,,,,102904,13040400,"PRACTICUM TRANS, DIST & LOG",10,80,8.0,10,80,8.0
,,,,102904,N1303749,ENG DESIGN & DEVELOP (PLTW),-999,33,-999.0,-999,33,-999.0
Total,,,,102904,,,494,"1,958",4.0,567,"2,236",3.9
,,,,102904,,,,,,,,
102905,HARLETON ISD,TRADITIONAL ISD/CSD,,102905,03102500,INDEP STUDY IN MATH (1ST TIME),-999,-999,3.0,-999,-999,3.0
,,,,102905,03220400,ENGLISH IV (ENG 4),-999,30,-999.0,-999,33,-999.0
,,,,102905,03241400,COMMUNICATION APPLICATIONS,-999,-999,3.0,-999,12,-999.0
,,,,102905,03330100,UNITED STATES GOVERNMENT (GOVT,-999,-999,3.0,-999,-999,3.0
,,,,102905,03350100,PSYCHOLOGY (PSYCH),-999,-999,3.0,-999,-999,3.0
,,,,102905,03370100,SOCIOLOGY (SOC),-999,-999,3.0,-999,-999,3.0
,,,,102905,03380021,SOCIAL STD ADV STDYS (2ND TME),-999,-999,3.0,-999,-999,3.0
,,,,102905,13014300,HUMAN GROWTH & DEVELOP,-999,-999,3.0,-999,-999,3.0
Total,,,,102905,,,23,75,3.3,25,81,3.2
,,,,102905,,,,,,,,
103901,CHANNING ISD,TRADITIONAL ISD/CSD,,103901,03101100,PRECALCULUS (PRE CALC),-999,-999,3.0,-999,-999,3.0
,,,,103901,03102500,INDEP STUDY IN MATH (1ST TIME),-999,27,-999.0,-999,27,-999.0
,,,,103901,03220300,ENGLISH III (ENG 3),,0,,-999,-999,3.0
,,,,103901,03220400,ENGLISH IV (ENG 4),-999,30,-999.0,-999,30,-999.0
,,,,103901,03241400,COMMUNICATION APPLICATIONS,-999,-999,3.0,-999,18,-999.0
,,,,103901,03310300,ECONOMICS W/EMPH FREE ENTERPR,-999,15,-999.0,-999,15,-999.0
,,,,103901,03330100,UNITED STATES GOVERNMENT (GOVT,-999,15,-999.0,-999,15,-999.0
Total,,,,103901,,,28,99,3.5,33,114,3.5
,,,,103901,,,,,,,,
103902,HARTLEY ISD,TRADITIONAL ISD/CSD,,103902,03102500,INDEP STUDY IN MATH (1ST TIME),-999,24,-999.0,-999,24,-999.0
,,,,103902,03220400,ENGLISH IV (ENG 4),10,60,6.0,10,60,6.0
,,,,103902,03310301,ECONOMICS ADV STUDIES (1ST),10,30,3.0,10,30,3.0
,,,,103902,03330100,UNITED STATES GOVERNMENT (GOVT,10,30,3.0,10,30,3.0
,,,,103902,03340100,US HISTORY STUDIES SINCE 1877,-999,54,-999.0,-999,54,-999.0
,,,,103902,13032400,ADVANCED WELDING,11,31,2.8,11,31,2.8
Total,,,,103902,,,58,229,3.9,58,229,3.9
,,,,103902,,,,,,,,
104901,HASKELL CISD,TRADITIONAL ISD/CSD,,104901,03220300,ENGLISH III (ENG 3),17,99,5.8,17,99,5.8
,,,,104901,03220400,ENGLISH IV (ENG 4),23,87,3.8,23,87,3.8
,,,,104901,03330100,UNITED STATES GOVERNMENT (GOVT,14,42,3.0,14,42,3.0
,,,,104901,13002400,AGRICULTURAL POWER SYS,-999,-999,6.0,-999,-999,6.0
,,,,104901,13032400,ADVANCED WELDING,-999,-999,6.0,-999,-999,6.0
Total,,,,104901,,,57,246,4.3,57,246,4.3
,,,,104901,,,,,,,,
104903,RULE ISD,TRADITIONAL ISD/CSD,,104903,03241200,INDEP STUDY/SPEECH (1ST TIME),-999,-999,3.0,-999,-999,3.0
Total,,,,104903,,,-999,-999,3.0,-999,-999,3.0
,,,,104903,,,,,,,,
104907,PAINT CREEK ISD,TRADITIONAL ISD/CSD,,104907,03102500,INDEP STUDY IN MATH (1ST TIME),-999,-999,3.0,-999,-999,3.0
,,,,104907,03220300,ENGLISH III (ENG 3),-999,-999,6.0,-999,-999,6.0
,,,,104907,03330100,UNITED STATES GOVERNMENT (GOVT,-999,-999,3.0,-999,-999,3.0
,,,,104907,03340100,US HISTORY STUDIES SINCE 1877,-999,-999,4.5,-999,-999,4.5
Total,,,,104907,,,-999,21,-999.0,-999,21,-999.0
,,,,104907,,,,,,,,
105801,KATHERINE ANNE PORTER SCHOOL,OPEN ENROLLMENT CHARTER,,105801,03102500,INDEP STUDY IN MATH (1ST TIME),,0,,-999,-999,3.0
,,,,105801,03310300,ECONOMICS W/EMPH FREE ENTERPR,,0,,-999,-999,1.0
Total,,,,105801,,,,0,,-999,-999,2.0
,,,,105801,,,,,,,,
105902,SAN MARCOS CISD,TRADITIONAL ISD/CSD,,105902,03220300,ENGLISH III (ENG 3),47,252,5.4,50,270,5.4
,,,,105902,03220400,ENGLISH IV (ENG 4),27,81,3.0,33,99,3.0
,,,,105902,03241400,COMMUNICATION APPLICATIONS,24,72,3.0,28,84,3.0
,,,,105902,03310300,ECONOMICS W/EMPH FREE ENTERPR,-999,-999,3.0,-999,-999,3.0
,,,,105902,03330100,UNITED STATES GOVERNMENT (GOVT,42,126,3.0,46,138,3.0
,,,,105902,03340100,US HISTORY STUDIES SINCE 1877,47,267,5.7,51,291,5.7
,,,,105902,03370100,SOCIOLOGY (SOC),10,30,3.0,13,39,3.0
,,,,105902,03380002,SPEC TOPIC IN SOC STUD (1ST),-999,-999,3.0,-999,-999,3.0
,,,,105902,03810100,HEALTH EDUCATION (HLTH ED),-999,-999,3.0,-999,-999,3.0
,,,,105902,13039600,AUTOMOTIVE TECHNOLOGY,28,111,4.0,28,111,4.0
,,,,105902,N1290051,PATH COLLEGE CAREER I,-999,-999,1.0,12,12,1.0
Total,,,,105902,,,237,957,4.0,264,"1,053",4.0
,,,,105902,,,,,,,,
105904,DRIPPING SPRINGS ISD,TRADITIONAL ISD/CSD,,105904,03050000,PHYSICS (PHYSICS),21,96,4.6,41,192,4.7
,,,,105904,03101100,PRECALCULUS (PRE CALC),63,366,5.8,103,597,5.8
,,,,105904,03220300,ENGLISH III (ENG 3),105,576,5.5,177,993,5.6
,,,,105904,03220400,ENGLISH IV (ENG 4),44,132,3.0,76,228,3.0
,,,,105904,03241400,COMMUNICATION APPLICATIONS,22,66,3.0,38,114,3.0
,,,,105904,03330100,UNITED STATES GOVERNMENT (GOVT,67,201,3.0,115,345,3.0
,,,,105904,03340100,US HISTORY STUDIES SINCE 1877,74,222,3.0,122,366,3.0
,,,,105904,03370100,SOCIOLOGY (SOC),34,102,3.0,64,192,3.0
,,,,105904,03380001,SOCIAL STD ADV STDYS (1ST TME),86,258,3.0,145,435,3.0
,,,,105904,03380002,SPEC TOPIC IN SOC STUD (1ST),36,108,3.0,60,180,3.0
,,,,105904,03410100,LANG O/T ENGLISH I - FRENCH,-999,-999,3.0,-999,-999,3.0
,,,,105904,03440300,LANG O/T ENGLISH III - SPANISH,22,66,3.0,39,117,3.0
,,,,105904,03440400,LANG O/T ENGLISH IV - SPANISH,22,66,3.0,36,108,3.0
,,,,105904,03980200,LANG O/T ENGLISH II - ASL,-999,-999,3.0,-999,-999,3.0
,,,,105904,N1290050,COLLEGE TRANSITION,22,66,3.0,36,108,3.0
Total,,,,105904,,,620,"2,331",3.8,"1,054","3,981",3.8
,,,,105904,,,,,,,,
105905,WIMBERLEY ISD,TRADITIONAL ISD/CSD,,105905,03220300,ENGLISH III (ENG 3),63,360,5.7,69,393,5.7
,,,,105905,03220400,ENGLISH IV (ENG 4),32,186,5.8,34,198,5.8
,,,,105905,03350100,PSYCHOLOGY (PSYCH),22,66,3.0,25,75,3.0
,,,,105905,03370100,SOCIOLOGY (SOC),-999,60,-999.0,-999,66,-999.0
,,,,105905,03440300,LANG O/T ENGLISH III - SPANISH,27,141,5.2,31,165,5.3
,,,,105905,03440400,LANG O/T ENGLISH IV - SPANISH,-999,12,-999.0,-999,24,-999.0
Total,,,,105905,,,166,825,5.0,185,921,5.0
,,,,105905,,,,,,,,
105906,HAYS CISD,TRADITIONAL ISD/CSD,,105906,03102530,STATISTICS,-999,15,-999.0,-999,-999,3.0
,,,,105906,03220300,ENGLISH III (ENG 3),66,369,5.6,86,492,5.7
,,,,105906,03220400,ENGLISH IV (ENG 4),59,210,3.6,85,306,3.6
,,,,105906,03241400,COMMUNICATION APPLICATIONS,27,81,3.0,40,120,3.0
,,,,105906,03270100,COLLEGE READINESS & STDY SKILS,15,45,3.0,21,63,3.0
,,,,105906,03310300,ECONOMICS W/EMPH FREE ENTERPR,-999,-999,3.0,-999,18,-999.0
,,,,105906,03330100,UNITED STATES GOVERNMENT (GOVT,33,99,3.0,46,138,3.0
,,,,105906,03340100,US HISTORY STUDIES SINCE 1877,51,152,3.0,66,197,3.0
,,,,105906,03350100,PSYCHOLOGY (PSYCH),-999,12,-999.0,-999,18,-999.0
,,,,105906,03370100,SOCIOLOGY (SOC),20,60,3.0,25,75,3.0
,,,,105906,03810100,HEALTH EDUCATION (HLTH ED),-999,-999,3.0,-999,-999,3.0
,,,,105906,13009900,PROFESSIONAL COMMUNICATIONS,10,30,3.0,14,42,3.0
,,,,105906,13011400,BUSIN INFO MGT I,11,33,3.0,17,51,3.0
Total,,,,105906,,,306,"1,121",3.7,419,"1,541",3.7
,,,,105906,,,,,,,,
106901,CANADIAN ISD,TRADITIONAL ISD/CSD,,106901,03010200,BIOLOGY (BIO),-999,27,-999.0,11,45,4.1
,,,,106901,03101100,PRECALCULUS (PRE CALC),29,171,5.9,39,231,5.9
,,,,106901,03102500,INDEP STUDY IN MATH (1ST TIME),30,90,3.0,36,108,3.0
,,,,106901,03220400,ENGLISH IV (ENG 4),28,165,5.9,31,183,5.9
,,,,106901,03240900,PUBLIC SPEAKING I (PUBSPKG1),12,36,3.0,13,39,3.0
,,,,106901,03310300,ECONOMICS W/EMPH FREE ENTERPR,28,84,3.0,31,93,3.0
,,,,106901,03330100,UNITED STATES GOVERNMENT (GOVT,28,84,3.0,31,93,3.0
,,,,106901,03340100,US HISTORY STUDIES SINCE 1877,27,153,5.7,36,207,5.8
,,,,106901,13011500,BUSIN INFO MGT II,-999,-999,3.0,-999,-999,3.0
,,,,106901,13020510,PRACTICUM HEALTH SCIENCE II,-999,-999,3.0,-999,-999,3.0
,,,,106901,13032300,WELDING,-999,38,-999.0,-999,38,-999.0
,,,,106901,13037200,SCIENTIFIC RESEARCH & DESIGN,14,78,5.6,14,78,5.6
,,,,106901,A3100101,AP CALCULUS AB,-999,44,-999.0,-999,44,-999.0
Total,,,,106901,,,228,"1,003",4.4,267,"1,192",4.5
,,,,106901,,,,,,,,
107901,ATHENS ISD,TRADITIONAL ISD/CSD,,107901,03050000,PHYSICS (PHYSICS),11,68,6.2,14,92,6.6
,,,,107901,03101100,PRECALCULUS (PRE CALC),-999,-999,3.0,-999,12,-999.0
,,,,107901,03102501,INDEP STUDY IN MATH (2ND TIME),44,132,3.0,50,150,3.0
,,,,107901,03102502,INDEPEND STUDY MATH,-999,-999,3.0,-999,-999,3.0
,,,,107901,03102530,STATISTICS,12,36,3.0,14,42,3.0
,,,,107901,03151700,"MUSIC I, INSTRUMENTAL ENSEM I",-999,-999,2.0,-999,-999,2.0
,,,,107901,03220300,ENGLISH III (ENG 3),56,243,4.3,62,276,4.5
,,,,107901,03220400,ENGLISH IV (ENG 4),39,162,4.2,48,198,4.1
,,,,107901,03221600,HUMANITIES (FIRST TIME TAKEN),26,78,3.0,27,81,3.0
,,,,107901,03221800,INDEP STUDY/ENGLISH (1ST TIME),-999,24,-999.0,-999,30,-999.0
,,,,107901,03241400,COMMUNICATION APPLICATIONS,11,33,3.0,11,33,3.0
,,,,107901,03250700,"THEATRE I, THEATRE PROD I",53,159,3.0,56,168,3.0
,,,,107901,03251700,THEATRE III - DIRECTING I,-999,-999,3.0,-999,-999,3.0
,,,,107901,03252900,TECH THEATRE II-COSTUME CONST,-999,-999,3.0,-999,-999,3.0
,,,,107901,03253200,TECH THEATR II-MKEUP FOR THEAT,-999,-999,3.0,-999,-999,3.0
,,,,107901,03310300,ECONOMICS W/EMPH FREE ENTERPR,11,33,3.0,11,33,3.0
,,,,107901,03310301,ECONOMICS ADV STUDIES (1ST),32,96,3.0,40,120,3.0
,,,,107901,03320100,WORLD GEOGRAPHY STUDIES (W GEO,-999,-999,3.0,-999,-999,3.0
,,,,107901,03330100,UNITED STATES GOVERNMENT (GOVT,54,162,3.0,62,186,3.0
,,,,107901,03350100,PSYCHOLOGY (PSYCH),-999,24,-999.0,-999,27,-999.0
,,,,107901,03370100,SOCIOLOGY (SOC),-999,12,-999.0,-999,15,-999.0
,,,,107901,03380001,SOCIAL STD ADV STDYS (1ST TME),44,132,3.0,51,153,3.0
,,,,107901,03380002,SPEC TOPIC IN SOC STUD (1ST),-999,-999,3.0,-999,-999,3.0
,,,,107901,03380003,SOC STUD RESEARCH METH (1ST),-999,-999,3.0,-999,-999,3.0
,,,,107901,03380021,SOCIAL STD ADV STDYS (2ND TME),53,162,3.1,61,186,3.0
,,,,107901,03380022,SPEC TOPIC IN SOC STUD (2ND),-999,-999,5.0,-999,-999,5.0
,,,,107901,03380032,SPEC TOPICS IN SOC STUD (3RD),41,123,3.0,51,153,3.0
,,,,107901,03380042,SPEC TOPICS IN SOC STUD (4TH),-999,-999,3.0,-999,-999,3.0
,,,,107901,03440100,LANG O/T ENGLISH I - SPANISH,-999,-999,3.0,-999,12,-999.0
,,,,107901,03440200,LANG O/T ENGLISH II - SPANISH,-999,21,-999.0,-999,27,-999.0
,,,,107901,03440300,LANG O/T ENGLISH III - SPANISH,16,97,6.1,17,103,6.1
,,,,107901,03500110,ART I - ART APPRECIATION,-999,-999,3.0,-999,-999,3.0
,,,,107901,03810200,ADVANCED HEALTH EDUCATION,10,30,3.0,10,30,3.0
,,,,107901,12701300,CAREER PREPARATION I,-999,-999,1.0,-999,-999,1.0
,,,,107901,13002300,AG FAC DESGN & FABR,-999,-999,3.0,-999,-999,3.0
,,,,107901,13002500,"PRACTICUM IN AG,FOOD & NAT RES",-999,15,-999.0,-999,15,-999.0
,,,,107901,13002510,"PRACTCM IN AG,FOOD&NAT RES II",-999,-999,5.0,-999,-999,5.0
,,,,107901,13004700,ADV ARCHITECTURAL DESIGN,-999,12,-999.0,-999,12,-999.0
,,,,107901,13008700,PRACTICUM AUDIO VIDEO PROD,-999,-999,3.0,-999,-999,3.0
,,,,107901,13009100,COMMERCIAL PHOTOGRAPHY,13,39,3.0,13,39,3.0
,,,,107901,13009200,ADV COMMERCIAL PHOTOGRAPHY,15,45,3.0,15,45,3.0
,,,,107901,13009900,PROFESSIONAL COMMUNICATIONS,63,189,3.0,72,216,3.0
,,,,107901,13011200,"PRINC OF BUSIN, MARK, & FINAN",63,189,3.0,63,189,3.0
,,,,107901,13011400,BUSIN INFO MGT I,51,154,3.0,51,154,3.0
,,,,107901,13011600,BUSINESS ENGLISH,16,48,3.0,16,48,3.0
,,,,107901,13011700,BUSINESS LAW,-999,-999,3.0,-999,-999,3.0
,,,,107901,13014300,HUMAN GROWTH & DEVELOP,-999,30,-999.0,-999,30,-999.0
,,,,107901,13014400,INSTR PRACT IN ED & TRAINING,-999,21,-999.0,-999,21,-999.0
,,,,107901,13016800,FINANCIAL ANALYSIS,-999,-999,3.0,-999,-999,3.0
,,,,107901,13020300,MEDICAL TERMINOLOGY,-999,-999,3.0,-999,-999,3.0
,,,,107901,13020500,PRACTICUM HEALTH SCIENCE,10,100,10.0,10,100,10.0
,,,,107901,13020510,PRACTICUM HEALTH SCIENCE II,-999,22,-999.0,-999,22,-999.0
,,,,107901,13020600,ANATOMY & PHYSIOLOGY,-999,20,-999.0,-999,20,-999.0
,,,,107901,13020900,WORLD HEALTH RESEARCH,-999,24,-999.0,-999,24,-999.0
,,,,107901,13024500,LIFETIME NUTRIT & WELLNSS,-999,-999,3.0,-999,-999,3.0
,,,,107901,13024600,COUNSEL & MENTAL HEALTH,14,42,3.0,14,42,3.0
,,,,107901,13024700,CHILD DEVELOPMENT,-999,-999,3.0,-999,-999,3.0
,,,,107901,13024800,CHILD GUIDANCE,-999,-999,4.0,-999,-999,4.0
,,,,107901,13029200,"PRINC LAW, PUB SAFE,CORRT &SEC",-999,15,-999.0,-999,15,-999.0
,,,,107901,13029300,LAW ENFORCEMENT I,-999,-999,3.0,-999,-999,3.0
,,,,107901,13029400,LAW ENFORCEMENT II,-999,-999,3.0,-999,-999,3.0
,,,,107901,13029600,COURT SYS & PRACTICES,-999,15,-999.0,-999,15,-999.0
,,,,107901,13029700,CORRECTIONAL SERVICES,-999,15,-999.0,-999,15,-999.0
,,,,107901,13029800,SECURITY SERVICES,-999,-999,3.0,-999,-999,3.0
,,,,107901,13032200,PRINCIPLES OF MANUFACTURING,-999,12,-999.0,-999,12,-999.0
,,,,107901,13032400,ADVANCED WELDING,-999,-999,5.0,-999,-999,5.0
,,,,107901,13032500,PRECISION METAL MANUFACTURING,-999,25,-999.0,-999,25,-999.0
,,,,107901,13032600,ADV PRECISION METAL MANUF,-999,-999,3.0,-999,-999,3.0
,,,,107901,13032700,FLEXIBLE MANUFACTURING,-999,21,-999.0,-999,21,-999.0
,,,,107901,13032800,ADV FLEXIBLE MANUFACTURING,-999,16,-999.0,-999,16,-999.0
,,,,107901,13032900,MANUFACTURING ENGINEERING,-999,12,-999.0,-999,12,-999.0
,,,,107901,13036500,ENG DESIGN & PRESENTATION,-999,-999,4.0,-999,-999,4.0
,,,,107901,13037200,SCIENTIFIC RESEARCH & DESIGN,18,121,6.7,25,173,6.9
,,,,107901,13037210,SCIENTIFIC RESEARCH & DESGN II,-999,11,-999.0,-999,11,-999.0
,,,,107901,A3010200,AP BIOLOGY,48,376,7.8,55,424,7.7
,,,,107901,FAS00001,"FINE ARTS, SUBST, COM-BSED PGM",-999,-999,1.0,-999,-999,1.0
,,,,107901,PES00015,SUBSTITUTION ACADEMIC ELECTIVE,19,57,3.0,19,57,3.0
,,,,107901,PES00054,AEROBIC ACTIVITIES,-999,15,-999.0,-999,18,-999.0
Total,,,,107901,,,"1,000","3,619",3.6,"1,108","4,046",3.7
,,,,107901,,,,,,,,
107902,BROWNSBORO ISD,TRADITIONAL ISD/CSD,,107902,03102500,INDEP STUDY IN MATH (1ST TIME),-999,-999,3.0,-999,-999,3.0
,,,,107902,03102501,INDEP STUDY IN MATH (2ND TIME),13,39,3.0,14,42,3.0
,,,,107902,03102502,INDEPEND STUDY MATH,-999,24,-999.0,-999,24,-999.0
,,,,107902,03220300,ENGLISH III (ENG 3),25,141,5.6,26,147,5.7
,,,,107902,03220400,ENGLISH IV (ENG 4),27,147,5.4,29,156,5.4
,,,,107902,03310300,ECONOMICS W/EMPH FREE ENTERPR,26,78,3.0,28,84,3.0
